RXN	LB	flux	UB
RXN-UAGPT3_FWD-murG	        0.00	0.04061332	     1000.00
RXN-UAMAGS_FWD-murD	        0.00	0.04061332	     1000.00
RXN-UAMAS_FWD-murC	        0.00	0.04061332	     1000.00
RXN-UDCPT_FWD-mraY	        0.00	0.04061332	     1000.00
RXN-UDPG2DGT_FWD-Clo1313_0728	        0.00	0.00336839	     1000.00
RXN-UGMDDS_FWD-murF	        0.00	0.04061332	     1000.00
RXN-UMPK_FWD-pyrH	        0.00	0.13517162	     1000.00
RXN-UPPPHL_FWD-uppP	        0.00	0.04061332	     1000.00
RXN-URIDK2r_REV-Tmk	        0.00	0.01106074	     1000.00
RXN-VALt_FWD-azlCD	        0.00	0.38812200	     1000.00
RXN-VALTA_REV-ivlK	        0.00	0.53061971	     1000.00
RXN-VALTRS_FWD-valS	        0.00	0.14249771	     1000.00
RXN-VOR1b_FWD-Clo1313_1354	        0.00	0.01328685	     1000.00
RXN-VOR2b_FWD-VorABCD	        0.00	0.09571596	     1000.00
RXN-Zn2CoZn_FWD-SPONT	        0.00	0.00000137	     1000.00
RXN-ZNabc_FWD-znuABC	        0.00	0.00009018	     1000.00
ENZSYN-panB	        0.00	0.00000007	     1000.00
ENZSYN-lctE	        0.00	0.00000999	     1000.00
ENZSYN-ldh	        0.00	0.00000132	     1000.00
ENZSYN-fabG_1283	        0.00	0.00000165	     1000.00
ENZSYN-fabHA_1281	        0.00	0.00000264	     1000.00
ENZSYN-guaA	        0.00	0.00000140	     1000.00
ENZSYN-ilvBH_0099	        0.00	0.00000318	     1000.00
ENZSYN-argD	        0.00	0.00000246	     1000.00
ENZSYN-speD	        0.00	0.00000011	     1000.00
ENZSYN-apt	        0.00	0.00000247	     1000.00
ENZSYN-folE	        0.00	0.00000005	     1000.00
ENZSYN-trpD	        0.00	0.00000020	     1000.00
ENZSYN-coaX	        0.00	0.00000017	     1000.00
ENZSYN-speE_4	        0.00	0.00000199	     1000.00
ENZSYN-coaD	        0.00	0.00000000	     1000.00
ENZSYN-artPhisMglnQ	        0.00	0.00000022	     1000.00
ENZSYN-argG	        0.00	0.00000242	     1000.00
ENZSYN-dapA	        0.00	0.00000058	     1000.00
ENZSYN-gatABC_1	        0.00	0.00000003	     1000.00
ENZSYN-panD	        0.00	0.00000007	     1000.00
ENZSYN-aspS_0923	        0.00	0.00000097	     1000.00
ENZSYN-hisGZ	        0.00	0.00000001	     1000.00
ENZSYN-HndACD	        0.00	0.00002524	     1000.00
ENZSYN-HndABCD	        0.00	0.00000545	     1000.00
ENZSYN-MSTS_0	        0.00	0.00000168	     1000.00
ENZSYN-MSTS_1	        0.00	0.00000006	     1000.00
ENZSYN-MSTS_2	        0.00	0.00000014	     1000.00
ENZSYN-aroC	        0.00	0.00000497	     1000.00
ENZSYN-leuCD	        0.00	0.00001153	     1000.00
ENZSYN-ecfAcbiQM	        0.00	0.00000002	     1000.00
ENZSYN-queE	        0.00	0.00000005	     1000.00
ENZSYN-pyrG	        0.00	0.00000026	     1000.00
ENZSYN-iscSU	        0.00	0.00000393	     1000.00
ENZSYN-lysA	        0.00	0.00000023	     1000.00
ENZSYN-dcd	        0.00	0.00000188	     1000.00
ENZSYN-ddh	        0.00	0.00000150	     1000.00
ENZSYN-dapB_1090	        0.00	0.00000003	     1000.00
ENZSYN-dapB_1253	        0.00	0.00000066	     1000.00
ENZSYN-pyrDK	        0.00	0.00000015	     1000.00
ENZSYN-yqhS	        0.00	0.00000004	     1000.00
ENZSYN-pupG_1056	        0.00	0.00000070	     1000.00
ENZSYN-dutA	        0.00	0.00000004	     1000.00
ENZSYN-dxs	        0.00	0.00000004	     1000.00
ENZSYN-pfkA_0997	        0.00	0.00000175	     1000.00
ENZSYN-pfkA_1876	        0.00	0.00004145	     1000.00
ENZSYN-atpABCDEFGH	        0.00	0.00000001	     1000.00
ENZSYN-ADU73720_73721	        0.00	0.00000050	     1000.00
ENZSYN-glmU	        0.00	0.00000041	     1000.00
ENZSYN-glmS	        0.00	0.00000018	     1000.00
ENZSYN-glyA	        0.00	0.00001156	     1000.00
ENZSYN-glgC_0717	        0.00	0.00000004	     1000.00
ENZSYN-glgCD	        0.00	0.00000025	     1000.00
ENZSYN-gltB	        0.00	0.00000066	     1000.00
ENZSYN-hisHF	        0.00	0.00000013	     1000.00
ENZSYN-ADU74012	        0.00	0.00000209	     1000.00
ENZSYN-hisS	        0.00	0.00000044	     1000.00
ENZSYN-leuB	        0.00	0.00000296	     1000.00
ENZSYN-metK	        0.00	0.00000215	     1000.00
ENZSYN-metNPQ	        0.00	0.00000038	     1000.00
ENZSYN-mmdABC_5	        0.00	0.00000168	     1000.00
ENZSYN-pupG_1606	        0.00	0.00000067	     1000.00
ENZSYN-folD	        0.00	0.00000338	     1000.00
ENZSYN-ecfABT	        0.00	0.00000005	     1000.00
ENZSYN-ndk	        0.00	0.00000002	     1000.00
ENZSYN-rdgB	        0.00	0.00000003	     1000.00
ENZSYN-PFOR_0	        0.00	0.00000974	     1000.00
ENZSYN-PFL1	        0.00	0.00000529	     1000.00
ENZSYN-panC	        0.00	0.00000044	     1000.00
ENZSYN-hisC_0424	        0.00	0.00000001	     1000.00
ENZSYN-hisC_1619	        0.00	0.00000011	     1000.00
ENZSYN-pheST	        0.00	0.00000187	     1000.00
ENZSYN-proS	        0.00	0.00000127	     1000.00
ENZSYN-prs	        0.00	0.00000084	     1000.00
ENZSYN-potABCDF	        0.00	0.00000005	     1000.00
ENZSYN-pdp	        0.00	0.00000036	     1000.00
ENZSYN-aroE	        0.00	0.00000017	     1000.00
ENZSYN-ribE	        0.00	0.00000011	     1000.00
ENZSYN-rbsABC_1	        0.00	0.00000001	     1000.00
ENZSYN-thiGH	        0.00	0.00000004	     1000.00
ENZSYN-yrrM	        0.00	0.00000001	     1000.00
ENZSYN-tryAB_0836	        0.00	0.00000080	     1000.00
ENZSYN-serS	        0.00	0.00000204	     1000.00
ENZSYN-tauABC	        0.00	0.00000017	     1000.00
ENZSYN-spsL_0887	        0.00	0.00000030	     1000.00
ENZSYN-tktA_dxs_1	        0.00	0.00000003	     1000.00
ENZSYN-tktA_dxs_2	        0.00	0.00000121	     1000.00
ENZSYN-thyA	        0.00	0.00000054	     1000.00
ENZSYN-tpiA	        0.00	0.00002639	     1000.00
ENZSYN-tyrS	        0.00	0.00000148	     1000.00
ENZSYN-uppS	        0.00	0.00000010	     1000.00
ENZSYN-pyrR_6	        0.00	0.00000003	     1000.00
ENZSYN-vatpABCDEFGHIK	        0.00	0.00000005	     1000.00
ENZSYN-porABCD	        0.00	0.00000149	     1000.00
ENZLOAD-ADMDC_FWD-speD	        0.00	0.00000011	     1000.00
ENZLOAD-ANPRT_FWD-trpD	        0.00	0.00000020	     1000.00
ENZLOAD-APPAT_FWD-coaD	        0.00	0.00000000	     1000.00
ENZLOAD-ARGSS_FWD-argG	        0.00	0.00000242	     1000.00
ENZLOAD-ASAHL_FWD-dapA	        0.00	0.00000058	     1000.00
ENZLOAD-ASP1DC_FWD-panD	        0.00	0.00000007	     1000.00
ENZLOAD-ASPTRS_FWD-aspS_0923	        0.00	0.00000097	     1000.00
ENZLOAD-ATPPRT_FWD-hisGZ	        0.00	0.00000001	     1000.00
ENZLOAD-BIF_FWD-HndACD	        0.00	0.00002524	     1000.00
ENZLOAD-BIF_FWD-HndABCD	        0.00	0.00000545	     1000.00
ENZLOAD-CHRS_FWD-aroC	        0.00	0.00000497	     1000.00
ENZLOAD-COabc_FWD-ecfAcbiQM	        0.00	0.00000002	     1000.00
ENZLOAD-CPPPGO2_FWD-queE	        0.00	0.00000005	     1000.00
ENZLOAD-CYSDES_FWD-iscSU	        0.00	0.00000393	     1000.00
ENZLOAD-DAPDC_FWD-lysA	        0.00	0.00000023	     1000.00
ENZLOAD-DCTPD_FWD-dcd	        0.00	0.00000188	     1000.00
ENZLOAD-DHDOR_FWD-ddh	        0.00	0.00000150	     1000.00
ENZLOAD-DHDPRx_r_FWD-dapB_1090	        0.00	0.00000003	     1000.00
ENZLOAD-DHDPRx_r_FWD-dapB_1253	        0.00	0.00000066	     1000.00
ENZLOAD-DHORD_NAD_FWD-pyrDK	        0.00	0.00000015	     1000.00
ENZLOAD-DQDH_FWD-yqhS	        0.00	0.00000004	     1000.00
ENZLOAD-DUTPDP_FWD-dutA	        0.00	0.00000004	     1000.00
ENZLOAD-DXPS_FWD-dxs	        0.00	0.00000004	     1000.00
ENZLOAD-F6PPT_FWD-pfkA_0997	        0.00	0.00000175	     1000.00
ENZLOAD-F6PPT_FWD-pfkA_1876	        0.00	0.00004145	     1000.00
ENZLOAD-FASOXST_FWD-fabHA_1281	        0.00	0.00000264	     1000.00
ENZLOAD-FATPase_FWD-atpABCDEFGH	        0.00	0.00000001	     1000.00
ENZLOAD-FUM_FWD-ADU73720_73721	        0.00	0.00000050	     1000.00
ENZLOAD-GF6PTA_FWD-glmS	        0.00	0.00000018	     1000.00
ENZLOAD-GHMT2r_FWD-glyA	        0.00	0.00001156	     1000.00
ENZLOAD-GLGC_FWD-glgC	        0.00	0.00000004	     1000.00
ENZLOAD-GLGC_FWD-glgCD	        0.00	0.00000025	     1000.00
ENZLOAD-GLNTRAT_FWD-gatABC_1	        0.00	0.00000003	     1000.00
ENZLOAD-GLUN_FWD-gltB	        0.00	0.00000066	     1000.00
ENZLOAD-GLUN_FWD-pyrG	        0.00	0.00000026	     1000.00
ENZLOAD-GLYTRS_FWD-ADU74012	        0.00	0.00000209	     1000.00
ENZLOAD-GMPS_FWD-guaA	        0.00	0.00000140	     1000.00
ENZLOAD-GPAR_FWD-apt	        0.00	0.00000247	     1000.00
ENZLOAD-HISTRS_FWD-hisS	        0.00	0.00000044	     1000.00
ENZLOAD-LDH_L_REV-ldh	        0.00	0.00000132	     1000.00
ENZLOAD-MCLORi_FWD-lctE	        0.00	0.00000999	     1000.00
ENZLOAD-METAT_FWD-metK	        0.00	0.00000215	     1000.00
ENZLOAD-METDabc_FWD-metNPQ	        0.00	0.00000038	     1000.00
ENZLOAD-MMCD_FWD-mmdABC_5	        0.00	0.00000168	     1000.00
ENZLOAD-MMHL_FWD-leuCD	        0.00	0.00001153	     1000.00
ENZLOAD-MMOR_FWD-leuB	        0.00	0.00000296	     1000.00
ENZLOAD-MOHMT_FWD-panB	        0.00	0.00000007	     1000.00
ENZLOAD-MTAP_FWD-pupG_1606	        0.00	0.00000067	     1000.00
ENZLOAD-MTHFC_FWD-folD	        0.00	0.00000338	     1000.00
ENZLOAD-NDPK1_FWD-ndk	        0.00	0.00000002	     1000.00
ENZLOAD-NTPP10_FWD-rdgB	        0.00	0.00000003	     1000.00
ENZLOAD-OBTFL_FWD-PFL1	        0.00	0.00000529	     1000.00
ENZLOAD-PANTS_FWD-Clo1313_1317	        0.00	0.00000044	     1000.00
ENZLOAD-PDHam1hi_FWD-ivlBH_0099	        0.00	0.00000318	     1000.00
ENZLOAD-PHETA1_FWD-hisC_1619	        0.00	0.00000011	     1000.00
ENZLOAD-PHETRS_FWD-pheST	        0.00	0.00000187	     1000.00
ENZLOAD-PNP_FWD-pupG_1056	        0.00	0.00000070	     1000.00
ENZLOAD-PNTK_FWD-coaX	        0.00	0.00000017	     1000.00
ENZLOAD-PNTOecf_FWD-ecfABT	        0.00	0.00000005	     1000.00
ENZLOAD-POR_FWD-PFOR_0	        0.00	0.00000974	     1000.00
ENZLOAD-PRASCSi_FWD-hisH	        0.00	0.00000013	     1000.00
ENZLOAD-PROTRS_FWD-proS	        0.00	0.00000127	     1000.00
ENZLOAD-PRPPS_FWD-prs	        0.00	0.00000084	     1000.00
ENZLOAD-PTRCabc_FWD-potABCDF	        0.00	0.00000005	     1000.00
ENZLOAD-PYNP1_FWD-pdp	        0.00	0.00000036	     1000.00
ENZLOAD-QUINDH_FWD-aroE	        0.00	0.00000017	     1000.00
ENZLOAD-R05046_FWD-folE	        0.00	0.00000005	     1000.00
ENZLOAD-R10116_FWD-fabG_1283	        0.00	0.00000165	     1000.00
ENZLOAD-RBFSb_FWD-ribE	        0.00	0.00000011	     1000.00
ENZLOAD-RIBabc_FWD-rbsABC_1	        0.00	0.00000001	     1000.00
ENZLOAD-rxn27289_FWD-thiGH	        0.00	0.00000004	     1000.00
ENZLOAD-SALCCM_FWD-yrrM	        0.00	0.00000001	     1000.00
ENZLOAD-SBTabc_FWD-MSTS_0	        0.00	0.00000168	     1000.00
ENZLOAD-SBTabc_FWD-MSTS_1	        0.00	0.00000006	     1000.00
ENZLOAD-SBTabc_FWD-MSTS_2	        0.00	0.00000014	     1000.00
ENZLOAD-SDPTA_FWD-argD	        0.00	0.00000246	     1000.00
ENZLOAD-SERabc_FWD-artPhisMglnQ	        0.00	0.00000022	     1000.00
ENZLOAD-SERH_FWD-trpAB_0836	        0.00	0.00000080	     1000.00
ENZLOAD-SERTRS_FWD-serS	        0.00	0.00000204	     1000.00
ENZLOAD-SPMS_FWD-speE_4	        0.00	0.00000199	     1000.00
ENZLOAD-SULabc_FWD-tauABC	        0.00	0.00000017	     1000.00
ENZLOAD-TDPDRE_FWD-spsL_0887	        0.00	0.00000030	     1000.00
ENZLOAD-TKT1_FWD-tktA_dxs_1	        0.00	0.00000003	     1000.00
ENZLOAD-TKT1_FWD-tktA_dxs_2	        0.00	0.00000121	     1000.00
ENZLOAD-TMDS_FWD-thyA	        0.00	0.00000054	     1000.00
ENZLOAD-TPI_FWD-tpiA	        0.00	0.00002639	     1000.00
ENZLOAD-TYRTA_FWD-hisC_0424	        0.00	0.00000001	     1000.00
ENZLOAD-TYRTRS_FWD-tyrS	        0.00	0.00000148	     1000.00
ENZLOAD-UAGP2UAG_FWD-glmU	        0.00	0.00000041	     1000.00
ENZLOAD-UDCPDPS_FWD-uppS	        0.00	0.00000010	     1000.00
ENZLOAD-UPPRT_FWD-pyrR_6	        0.00	0.00000003	     1000.00
ENZLOAD-vATPS_FWD-vatpABCDEFGHIK	        0.00	0.00000005	     1000.00
ENZLOAD-VOR1b_FWD-Clo1313_1354	        0.00	0.00000149	     1000.00
RIBOSYN-rrna23s	        0.00	0.00001339	     1000.00
RIBOSYN-rrna5s	        0.00	0.00001339	     1000.00
RIBOSYN-rrna16s	        0.00	0.00001339	     1000.00
RIBOSYN-ribo	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0011	        0.00	0.00000408	        0.00
PROSYN-Clo1313_0020	        0.00	0.00007815	        0.00
PROSYN-Clo1313_0021	        0.00	0.00000974	        0.00
PROSYN-Clo1313_0022	        0.00	0.00004411	        0.00
PROSYN-Clo1313_0023	        0.00	0.00009112	        0.00
PROSYN-Clo1313_0030	        0.00	0.00000142	        0.00
PROSYN-Clo1313_0034	        0.00	0.00000025	        0.00
PROSYN-Clo1313_0061	        0.00	0.00000178	        0.00
PROSYN-Clo1313_0062	        0.00	0.00000008	        0.00
PROSYN-Clo1313_0063	        0.00	0.00000157	        0.00
PROSYN-Clo1313_0065	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0066	        0.00	0.00000064	        0.00
PROSYN-Clo1313_0068	        0.00	0.00000043	        0.00
PROSYN-Clo1313_0073	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0074	        0.00	0.00000007	        0.00
PROSYN-Clo1313_0075	        0.00	0.00000016	        0.00
PROSYN-Clo1313_0076	        0.00	0.00000014	        0.00
PROSYN-Clo1313_0077	        0.00	0.00000161	        0.00
PROSYN-Clo1313_0078	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0098	        0.00	0.00000013	        0.00
PROSYN-Clo1313_0099	        0.00	0.00000383	        0.00
PROSYN-Clo1313_0100	        0.00	0.00000318	        0.00
PROSYN-Clo1313_0101	        0.00	0.00004157	        0.00
PROSYN-Clo1313_0102	        0.00	0.00000341	        0.00
PROSYN-Clo1313_0114	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0122	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0138	        0.00	0.00000006	        0.00
PROSYN-Clo1313_0139	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0142	        0.00	0.00000011	        0.00
PROSYN-Clo1313_0144	        0.00	0.00000003	        0.00
PROSYN-Clo1313_0145	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0147	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0148	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0165	        0.00	0.00000029	        0.00
PROSYN-Clo1313_0168	        0.00	0.00000062	        0.00
PROSYN-Clo1313_0169	        0.00	0.00000014	        0.00
PROSYN-Clo1313_0172	        0.00	0.00000016	        0.00
PROSYN-Clo1313_0175	        0.00	0.00000034	        0.00
PROSYN-Clo1313_0177	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0184	        0.00	0.00000042	        0.00
PROSYN-Clo1313_0185	        0.00	0.00000257	        0.00
PROSYN-Clo1313_0186	        0.00	0.00000043	        0.00
PROSYN-Clo1313_0188	        0.00	0.00000015	        0.00
PROSYN-Clo1313_0189	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0190	        0.00	0.00000111	        0.00
PROSYN-Clo1313_0191	        0.00	0.00000003	        0.00
PROSYN-Clo1313_0192	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0193	        0.00	0.00000089	        0.00
PROSYN-Clo1313_0194	        0.00	0.00000016	        0.00
PROSYN-Clo1313_0195	        0.00	0.00000134	        0.00
PROSYN-Clo1313_0196	        0.00	0.00000036	        0.00
PROSYN-Clo1313_0202	        0.00	0.00000010	        0.00
PROSYN-Clo1313_0213	        0.00	0.00000041	        0.00
PROSYN-Clo1313_0214	        0.00	0.00000015	        0.00
PROSYN-Clo1313_0217	        0.00	0.00000122	        0.00
PROSYN-Clo1313_0218	        0.00	0.00000501	        0.00
PROSYN-Clo1313_0234	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0239	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0245	        0.00	0.00000098	        0.00
PROSYN-Clo1313_0262	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0275	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0288	        0.00	0.00000019	        0.00
PROSYN-Clo1313_0295	        0.00	0.00000243	        0.00
PROSYN-Clo1313_0296	        0.00	0.00000771	        0.00
PROSYN-Clo1313_0304	        0.00	0.00001478	        0.00
PROSYN-Clo1313_0305	        0.00	0.00000451	        0.00
PROSYN-Clo1313_0306	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0309	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0310	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0311	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0313	        0.00	0.00000456	        0.00
PROSYN-Clo1313_0314	        0.00	0.00000474	        0.00
PROSYN-Clo1313_0315	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0316	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0317	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0346	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0349	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0350	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0365	        0.00	0.00000006	        0.00
PROSYN-Clo1313_0387	        0.00	0.00000220	        0.00
PROSYN-Clo1313_0388	        0.00	0.00000054	        0.00
PROSYN-Clo1313_0391	        0.00	0.00000003	        0.00
PROSYN-Clo1313_0397	        0.00	0.00000076	        0.00
PROSYN-Clo1313_0398	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0399	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0400	        0.00	0.00000019	        0.00
PROSYN-Clo1313_0403	        0.00	0.00000414	        0.00
PROSYN-Clo1313_0413	        0.00	0.00000106	        0.00
PROSYN-Clo1313_0415	        0.00	0.00005056	        0.00
PROSYN-Clo1313_0421	        0.00	0.00000023	        0.00
PROSYN-Clo1313_0422	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0423	        0.00	0.00000041	        0.00
PROSYN-Clo1313_0424	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0425	        0.00	0.00000032	        0.00
PROSYN-Clo1313_0426	        0.00	0.00000417	        0.00
PROSYN-Clo1313_0427	        0.00	0.00000013	        0.00
PROSYN-Clo1313_0428	        0.00	0.00000048	        0.00
PROSYN-Clo1313_0429	        0.00	0.00000156	        0.00
PROSYN-Clo1313_0430	        0.00	0.00000110	        0.00
PROSYN-Clo1313_0436	        0.00	0.00000088	        0.00
PROSYN-Clo1313_0444	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0445	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0446	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0447	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0448	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0449	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0450	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0451	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0452	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0453	        0.00	0.00015878	     1000.00
PROSYN-Clo1313_0454	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0455	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0456	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0457	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0458	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0459	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0460	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0461	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0462	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0463	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0464	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0466	        0.00	0.00000742	        0.00
PROSYN-Clo1313_0470	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0471	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0472	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0473	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0474	        0.00	0.00000908	        0.00
PROSYN-Clo1313_0475	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0476	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0486	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0487	        0.00	0.00000007	        0.00
PROSYN-Clo1313_0488	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0489	        0.00	0.00000480	        0.00
PROSYN-Clo1313_0492	        0.00	0.00000011	        0.00
PROSYN-Clo1313_0497	        0.00	0.00000025	        0.00
PROSYN-Clo1313_0498	        0.00	0.00000254	        0.00
PROSYN-Clo1313_0501	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0511	        0.00	0.00000054	        0.00
PROSYN-Clo1313_0512	        0.00	0.00000075	        0.00
PROSYN-Clo1313_0521	        0.00	0.00000003	        0.00
PROSYN-Clo1313_0531	        0.00	0.00000414	        0.00
PROSYN-Clo1313_0551	        0.00	0.00000006	        0.00
PROSYN-Clo1313_0554	        0.00	0.00000015	        0.00
PROSYN-Clo1313_0564	        0.00	0.00000006	        0.00
PROSYN-Clo1313_0565	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0566	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0567	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0568	        0.00	0.00000023	        0.00
PROSYN-Clo1313_0570	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0571	        0.00	0.00000017	        0.00
PROSYN-Clo1313_0572	        0.00	0.00000020	        0.00
PROSYN-Clo1313_0578	        0.00	0.00001341	        0.00
PROSYN-Clo1313_0579	        0.00	0.00000022	        0.00
PROSYN-Clo1313_0586	        0.00	0.00001667	        0.00
PROSYN-Clo1313_0613	        0.00	0.00000011	        0.00
PROSYN-Clo1313_0626	        0.00	0.00000012	        0.00
PROSYN-Clo1313_0627	        0.00	0.00000077	        0.00
PROSYN-Clo1313_0628	        0.00	0.00000073	        0.00
PROSYN-Clo1313_0629	        0.00	0.00000053	        0.00
PROSYN-Clo1313_0636	        0.00	0.00000121	        0.00
PROSYN-Clo1313_0640	        0.00	0.00000094	        0.00
PROSYN-Clo1313_0641	        0.00	0.00000050	        0.00
PROSYN-Clo1313_0645	        0.00	0.00000340	        0.00
PROSYN-Clo1313_0648	        0.00	0.00000021	        0.00
PROSYN-Clo1313_0651	        0.00	0.00000010	        0.00
PROSYN-Clo1313_0652	        0.00	0.00000016	        0.00
PROSYN-Clo1313_0654	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0657	        0.00	0.00000038	        0.00
PROSYN-Clo1313_0658	        0.00	0.00000010	        0.00
PROSYN-Clo1313_0666	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0673	        0.00	0.00002138	        0.00
PROSYN-Clo1313_0677	        0.00	0.00000456	        0.00
PROSYN-Clo1313_0685	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0700	        0.00	0.00000022	        0.00
PROSYN-Clo1313_0701	        0.00	0.00000048	        0.00
PROSYN-Clo1313_0702	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0703	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0704	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0707	        0.00	0.00000241	        0.00
PROSYN-Clo1313_0708	        0.00	0.00000096	        0.00
PROSYN-Clo1313_0709	        0.00	0.00000302	        0.00
PROSYN-Clo1313_0717	        0.00	0.00000066	        0.00
PROSYN-Clo1313_0718	        0.00	0.00000049	        0.00
PROSYN-Clo1313_0720	        0.00	0.00000529	        0.00
PROSYN-Clo1313_0728	        0.00	0.00000007	        0.00
PROSYN-Clo1313_0735	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0749	        0.00	0.00000300	        0.00
PROSYN-Clo1313_0793	        0.00	0.00000781	        0.00
PROSYN-Clo1313_0794	        0.00	0.00000023	        0.00
PROSYN-Clo1313_0795	        0.00	0.00000022	        0.00
PROSYN-Clo1313_0815	        0.00	0.00003456	        0.00
PROSYN-Clo1313_0822	        0.00	0.00000003	        0.00
PROSYN-Clo1313_0830	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0836	        0.00	0.00000196	        0.00
PROSYN-Clo1313_0837	        0.00	0.00000159	        0.00
PROSYN-Clo1313_0849	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0851	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0853	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0857	        0.00	0.00000979	        0.00
PROSYN-Clo1313_0859	        0.00	0.00000027	        0.00
PROSYN-Clo1313_0864	        0.00	0.00000017	        0.00
PROSYN-Clo1313_0867	        0.00	0.00000337	        0.00
PROSYN-Clo1313_0871	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0872	        0.00	0.00000082	        0.00
PROSYN-Clo1313_0873	        0.00	0.00000250	        0.00
PROSYN-Clo1313_0887	        0.00	0.00000060	        0.00
PROSYN-Clo1313_0892	        0.00	0.00000136	        0.00
PROSYN-Clo1313_0901	        0.00	0.00000539	        0.00
PROSYN-Clo1313_0905	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0908	        0.00	0.00000494	        0.00
PROSYN-Clo1313_0909	        0.00	0.00000015	        0.00
PROSYN-Clo1313_0910	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0912	        0.00	0.00000015	        0.00
PROSYN-Clo1313_0922	        0.00	0.00000087	        0.00
PROSYN-Clo1313_0923	        0.00	0.00000194	        0.00
PROSYN-Clo1313_0930	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0941	        0.00	0.00000068	        0.00
PROSYN-Clo1313_0942	        0.00	0.00000082	        0.00
