RXN	LB	flux	UB
RXN-UGMDDS_FWD-murF	        0.00	0.04061332	     1000.00
RXN-UMPK_FWD-pyrH	        0.00	0.13517162	     1000.00
RXN-UPPPHL_FWD-uppP	        0.00	0.04061332	     1000.00
RXN-URIDK2r_REV-Tmk	        0.00	0.01106074	     1000.00
RXN-VALTA_REV-ivlK	        0.00	0.14246369	     1000.00
RXN-VALTRS_FWD-valS	        0.00	0.14246369	     1000.00
RXN-VOR1b_FWD-Clo1313_1354	        0.00	0.01328685	     1000.00
RXN-VOR2b_FWD-VorABCD	        0.00	0.36792860	     1000.00
RXN-Zn2CoZn_FWD-SPONT	        0.00	0.00000131	     1000.00
RXN-ZNabc_FWD-znuABC	        0.00	0.00008599	     1000.00
ENZSYN-panB	        0.00	0.00000006	     1000.00
ENZSYN-lctE	        0.00	0.00000952	     1000.00
ENZSYN-ldh	        0.00	0.00000126	     1000.00
ENZSYN-fabG_1283	        0.00	0.00000157	     1000.00
ENZSYN-fabHA_1281	        0.00	0.00000251	     1000.00
ENZSYN-guaA	        0.00	0.00000134	     1000.00
ENZSYN-argJ	        0.00	0.00000085	     1000.00
ENZSYN-ackA	        0.00	0.00001249	     1000.00
ENZSYN-argD	        0.00	0.00000234	     1000.00
ENZSYN-speD	        0.00	0.00000011	     1000.00
ENZSYN-apt	        0.00	0.00000236	     1000.00
ENZSYN-dtd	        0.00	0.00000002	     1000.00
ENZSYN-argC	        0.00	0.00000034	     1000.00
ENZSYN-folE	        0.00	0.00000005	     1000.00
ENZSYN-trpD	        0.00	0.00000019	     1000.00
ENZSYN-coaX	        0.00	0.00000016	     1000.00
ENZSYN-speE_4	        0.00	0.00000189	     1000.00
ENZSYN-coaD	        0.00	0.00000000	     1000.00
ENZSYN-artPhisMglnQ	        0.00	0.00000021	     1000.00
ENZSYN-argG	        0.00	0.00000231	     1000.00
ENZSYN-asd	        0.00	0.00000898	     1000.00
ENZSYN-dapA	        0.00	0.00000055	     1000.00
ENZSYN-gatABC_1	        0.00	0.00000003	     1000.00
ENZSYN-asnC	        0.00	0.00000129	     1000.00
ENZSYN-panD	        0.00	0.00000007	     1000.00
ENZSYN-hisGZ	        0.00	0.00000001	     1000.00
ENZSYN-HndACD	        0.00	0.00002407	     1000.00
ENZSYN-HndABCD	        0.00	0.00000519	     1000.00
ENZSYN-carAB_1267	        0.00	0.00000160	     1000.00
ENZSYN-MSTS_0	        0.00	0.00000160	     1000.00
ENZSYN-MSTS_1	        0.00	0.00000006	     1000.00
ENZSYN-MSTS_2	        0.00	0.00000014	     1000.00
ENZSYN-aroC	        0.00	0.00000474	     1000.00
ENZSYN-leuA_0102	        0.00	0.00000163	     1000.00
ENZSYN-leuA_0857	        0.00	0.00000467	     1000.00
ENZSYN-ecfAcbiQM	        0.00	0.00000002	     1000.00
ENZSYN-leuA_0708	        0.00	0.00000046	     1000.00
ENZSYN-pyrG	        0.00	0.00000024	     1000.00
ENZSYN-iscSU	        0.00	0.00000375	     1000.00
ENZSYN-lysA	        0.00	0.00000022	     1000.00
ENZSYN-dapF	        0.00	0.00000005	     1000.00
ENZSYN-dcd	        0.00	0.00000180	     1000.00
ENZSYN-ilvD	        0.00	0.00000705	     1000.00
ENZSYN-ddh	        0.00	0.00000143	     1000.00
ENZSYN-dapB_1090	        0.00	0.00000002	     1000.00
ENZSYN-dapB_1253	        0.00	0.00000063	     1000.00
ENZSYN-pyrDK	        0.00	0.00000014	     1000.00
ENZSYN-yqhS	        0.00	0.00000003	     1000.00
ENZSYN-pupG_1056	        0.00	0.00000066	     1000.00
ENZSYN-dutA	        0.00	0.00000004	     1000.00
ENZSYN-dxs	        0.00	0.00000004	     1000.00
ENZSYN-pfkA_0997	        0.00	0.00000167	     1000.00
ENZSYN-pfkA_1876	        0.00	0.00003952	     1000.00
ENZSYN-atpABCDEFGH	        0.00	0.00000001	     1000.00
ENZSYN-glmU	        0.00	0.00000039	     1000.00
ENZSYN-glyA	        0.00	0.00001102	     1000.00
ENZSYN-glgC_0717	        0.00	0.00000016	     1000.00
ENZSYN-glgD	        0.00	0.00000012	     1000.00
ENZSYN-gltB	        0.00	0.00000063	     1000.00
ENZSYN-murTgatD	        0.00	0.00000026	     1000.00
ENZSYN-trpAB	        0.00	0.00000076	     1000.00
ENZSYN-hisC	        0.00	0.00000011	     1000.00
ENZSYN-pdxA	        0.00	0.00000004	     1000.00
ENZSYN-leuB	        0.00	0.00000283	     1000.00
ENZSYN-dapL	        0.00	0.00000007	     1000.00
ENZSYN-metK	        0.00	0.00000205	     1000.00
ENZSYN-metNPQ	        0.00	0.00000036	     1000.00
ENZSYN-mmdABC_1	        0.00	0.00000006	     1000.00
ENZSYN-mmdABC_3	        0.00	0.00000155	     1000.00
ENZSYN-pupG_1606	        0.00	0.00000064	     1000.00
ENZSYN-folD	        0.00	0.00000322	     1000.00
ENZSYN-ndk	        0.00	0.00000002	     1000.00
ENZSYN-rdgB	        0.00	0.00000003	     1000.00
ENZSYN-PFOR_0	        0.00	0.00000928	     1000.00
ENZSYN-PFL1	        0.00	0.00000505	     1000.00
ENZSYN-ADU74416_74417_POR_glnA	        0.00	0.00000142	     1000.00
ENZSYN-panC	        0.00	0.00000042	     1000.00
ENZSYN-hisC_0424	        0.00	0.00000001	     1000.00
ENZSYN-pheST	        0.00	0.00000178	     1000.00
ENZSYN-prs	        0.00	0.00000080	     1000.00
ENZSYN-potABCDF	        0.00	0.00000004	     1000.00
ENZSYN-pdp	        0.00	0.00000035	     1000.00
ENZSYN-aroE	        0.00	0.00000017	     1000.00
ENZSYN-ribE	        0.00	0.00000011	     1000.00
ENZSYN-rbsABC_1	        0.00	0.00000000	     1000.00
ENZSYN-thiGH	        0.00	0.00000003	     1000.00
ENZSYN-yrrM	        0.00	0.00000001	     1000.00
ENZSYN-serS	        0.00	0.00000195	     1000.00
ENZSYN-tauABC	        0.00	0.00000016	     1000.00
ENZSYN-tktA_dxs_1	        0.00	0.00000003	     1000.00
ENZSYN-tktA_dxs_2	        0.00	0.00000116	     1000.00
ENZSYN-thyA	        0.00	0.00000051	     1000.00
ENZSYN-tpiA	        0.00	0.00002516	     1000.00
ENZSYN-tyrS	        0.00	0.00000141	     1000.00
ENZSYN-uppS	        0.00	0.00000010	     1000.00
ENZSYN-pyrR_6	        0.00	0.00000003	     1000.00
ENZSYN-vatpABCDEFGHIK	        0.00	0.00000004	     1000.00
ENZLOAD-2DHPFALDL_FWD-panB	        0.00	0.00000006	     1000.00
ENZLOAD-2HBO_FWD-lctE	        0.00	0.00000952	     1000.00
ENZLOAD-2HBO_FWD-lctE_1160	        0.00	0.00000126	     1000.00
ENZLOAD-3OAR100_FWD-fabG_1283	        0.00	0.00000157	     1000.00
ENZLOAD-3OAS100_FWD-fabHA_1281	        0.00	0.00000251	     1000.00
ENZLOAD-6TXAN5MPAML_FWD-guaA	        0.00	0.00000134	     1000.00
ENZLOAD-ACGS_FWD-argJ	        0.00	0.00000085	     1000.00
ENZLOAD-ACKr_FWD-ackA	        0.00	0.00001249	     1000.00
ENZLOAD-ACOTA_FWD-argD	        0.00	0.00000234	     1000.00
ENZLOAD-ADMDC_FWD-speD	        0.00	0.00000011	     1000.00
ENZLOAD-ADPT_FWD-apt	        0.00	0.00000236	     1000.00
ENZLOAD-ADPT2_FWD-dtd	        0.00	0.00000002	     1000.00
ENZLOAD-AGPR_FWD-argC	        0.00	0.00000034	     1000.00
ENZLOAD-AHDTPHL_FWD-folE	        0.00	0.00000005	     1000.00
ENZLOAD-ANPRT_FWD-trpD	        0.00	0.00000019	     1000.00
ENZLOAD-APCPT_FWD-coaX	        0.00	0.00000016	     1000.00
ENZLOAD-APCS_FWD-speE_4	        0.00	0.00000189	     1000.00
ENZLOAD-APPAT_FWD-coaD	        0.00	0.00000000	     1000.00
ENZLOAD-ARGabc_FWD-artPhisMglnQ	        0.00	0.00000021	     1000.00
ENZLOAD-ARGSS_FWD-argG	        0.00	0.00000231	     1000.00
ENZLOAD-ASAD_FWD-asd	        0.00	0.00000898	     1000.00
ENZLOAD-ASAHL_FWD-dapA	        0.00	0.00000055	     1000.00
ENZLOAD-ASNTRAT_FWD-gatABC_1	        0.00	0.00000003	     1000.00
ENZLOAD-ASNTRS_FWD-asnC	        0.00	0.00000129	     1000.00
ENZLOAD-ASP1DC_FWD-panD	        0.00	0.00000007	     1000.00
ENZLOAD-ATPPRT_FWD-hisGZ	        0.00	0.00000001	     1000.00
ENZLOAD-BIF_FWD-HndACD	        0.00	0.00002407	     1000.00
ENZLOAD-BIF_FWD-HndABCD	        0.00	0.00000519	     1000.00
ENZLOAD-CBPS_FWD-carAB_1267	        0.00	0.00000160	     1000.00
ENZLOAD-CEL2abc_FWD-MSTS_0	        0.00	0.00000160	     1000.00
ENZLOAD-CEL2abc_FWD-MSTS_1	        0.00	0.00000006	     1000.00
ENZLOAD-CEL2abc_FWD-MSTS_2	        0.00	0.00000014	     1000.00
ENZLOAD-CHRS_FWD-aroC	        0.00	0.00000474	     1000.00
ENZLOAD-CITMS_FWD-leuA_0102	        0.00	0.00000163	     1000.00
ENZLOAD-CITMS_FWD-leuA_0857	        0.00	0.00000467	     1000.00
ENZLOAD-COabc_FWD-ecfAcbiQM	        0.00	0.00000002	     1000.00
ENZLOAD-CS_FWD-leuA_0708	        0.00	0.00000046	     1000.00
ENZLOAD-CTPS1_FWD-pyrG	        0.00	0.00000024	     1000.00
ENZLOAD-CYSDES_FWD-iscSU	        0.00	0.00000375	     1000.00
ENZLOAD-DAPDC_FWD-lysA	        0.00	0.00000022	     1000.00
ENZLOAD-DAPE_FWD-dapF	        0.00	0.00000005	     1000.00
ENZLOAD-DCTPD_FWD-dcd	        0.00	0.00000180	     1000.00
ENZLOAD-DHAD1_FWD-ilvD	        0.00	0.00000705	     1000.00
ENZLOAD-DHDOR_FWD-ddh	        0.00	0.00000143	     1000.00
ENZLOAD-DHDPRx_r_FWD-dapB_1090	        0.00	0.00000002	     1000.00
ENZLOAD-DHDPRx_r_FWD-dapB_1253	        0.00	0.00000063	     1000.00
ENZLOAD-DHORD_NAD_FWD-pyrDK	        0.00	0.00000014	     1000.00
ENZLOAD-DQDH_FWD-yqhS	        0.00	0.00000003	     1000.00
ENZLOAD-DURIPP_FWD-pupG_1056	        0.00	0.00000066	     1000.00
ENZLOAD-DUTPDP_FWD-dutA	        0.00	0.00000004	     1000.00
ENZLOAD-DXPS_FWD-dxs	        0.00	0.00000004	     1000.00
ENZLOAD-F6PPT_FWD-pfkA_0997	        0.00	0.00000167	     1000.00
ENZLOAD-F6PPT_FWD-pfkA_1876	        0.00	0.00003952	     1000.00
ENZLOAD-FATPase_FWD-atpABCDEFGH	        0.00	0.00000001	     1000.00
ENZLOAD-G1PACT_FWD-glmU	        0.00	0.00000039	     1000.00
ENZLOAD-GHMT2r_FWD-glyA	        0.00	0.00001102	     1000.00
ENZLOAD-GLGC_FWD-glgC	        0.00	0.00000016	     1000.00
ENZLOAD-GLGC_FWD-glgD	        0.00	0.00000012	     1000.00
ENZLOAD-GLUN_FWD-gltB	        0.00	0.00000063	     1000.00
ENZLOAD-GLUN_FWD-murTgatD	        0.00	0.00000026	     1000.00
ENZLOAD-GLYCL_FWD-trpAB	        0.00	0.00000076	     1000.00
ENZLOAD-HSTPT_FWD-hisC_0424	        0.00	0.00000011	     1000.00
ENZLOAD-HTHRPDH_FWD-pdxA	        0.00	0.00000004	     1000.00
ENZLOAD-IPMD_FWD-leuB	        0.00	0.00000283	     1000.00
ENZLOAD-LDAPAT_FWD-dapL	        0.00	0.00000007	     1000.00
ENZLOAD-METAT_FWD-metK	        0.00	0.00000205	     1000.00
ENZLOAD-METDabc_FWD-metNPQ	        0.00	0.00000036	     1000.00
ENZLOAD-MMCD_FWD-mmdABC_1	        0.00	0.00000006	     1000.00
ENZLOAD-MMCD_FWD-mmdABC_3	        0.00	0.00000155	     1000.00
ENZLOAD-MTAP_FWD-pupG_1606	        0.00	0.00000064	     1000.00
ENZLOAD-MTHFC_FWD-folD	        0.00	0.00000322	     1000.00
ENZLOAD-NDPK1_FWD-ndk	        0.00	0.00000002	     1000.00
ENZLOAD-NTPP10_FWD-rdgB	        0.00	0.00000003	     1000.00
ENZLOAD-OBFOR_FWD-PFOR_0	        0.00	0.00000928	     1000.00
ENZLOAD-OBTFL_FWD-PFL1	        0.00	0.00000505	     1000.00
ENZLOAD-OOR3_FWD-ADU74416_74417_POR_glnA	        0.00	0.00000142	     1000.00
ENZLOAD-PANTS_FWD-Clo1313_1317	        0.00	0.00000042	     1000.00
ENZLOAD-PHETA1_FWD-hisC_0424	        0.00	0.00000001	     1000.00
ENZLOAD-PHETRS_FWD-pheST	        0.00	0.00000178	     1000.00
ENZLOAD-PRPPS_FWD-prs	        0.00	0.00000080	     1000.00
ENZLOAD-PTRCabc_FWD-potABCDF	        0.00	0.00000004	     1000.00
ENZLOAD-PYNP1_FWD-pdp	        0.00	0.00000035	     1000.00
ENZLOAD-QUINDH_FWD-aroE	        0.00	0.00000017	     1000.00
ENZLOAD-RBFSb_FWD-ribE	        0.00	0.00000011	     1000.00
ENZLOAD-RIBabc_FWD-rbsABC_1	        0.00	0.00000000	     1000.00
ENZLOAD-rxn27289_FWD-thiGH	        0.00	0.00000003	     1000.00
ENZLOAD-SALCCM_FWD-yrrM	        0.00	0.00000001	     1000.00
ENZLOAD-SERTRS_FWD-serS	        0.00	0.00000195	     1000.00
ENZLOAD-SULabc_FWD-tauABC	        0.00	0.00000016	     1000.00
ENZLOAD-TKT1_FWD-tktA_dxs_1	        0.00	0.00000003	     1000.00
ENZLOAD-TKT1_FWD-tktA_dxs_2	        0.00	0.00000116	     1000.00
ENZLOAD-TMDS_FWD-thyA	        0.00	0.00000051	     1000.00
ENZLOAD-TPI_FWD-tpiA	        0.00	0.00002516	     1000.00
ENZLOAD-TYRTRS_FWD-tyrS	        0.00	0.00000141	     1000.00
ENZLOAD-UDCPDPS_FWD-uppS	        0.00	0.00000010	     1000.00
ENZLOAD-UPPRT_FWD-pyrR_6	        0.00	0.00000003	     1000.00
ENZLOAD-vATPS_FWD-vatpABCDEFGHIK	        0.00	0.00000004	     1000.00
RIBOSYN-rrna23s	        0.00	0.00001339	     1000.00
RIBOSYN-rrna5s	        0.00	0.00001339	     1000.00
RIBOSYN-rrna16s	        0.00	0.00001339	     1000.00
RIBOSYN-ribo	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0011	        0.00	0.00000389	        0.00
PROSYN-Clo1313_0020	        0.00	0.00007452	        0.00
PROSYN-Clo1313_0021	        0.00	0.00000928	        0.00
PROSYN-Clo1313_0022	        0.00	0.00004206	        0.00
PROSYN-Clo1313_0023	        0.00	0.00008688	        0.00
PROSYN-Clo1313_0030	        0.00	0.00000135	        0.00
PROSYN-Clo1313_0034	        0.00	0.00000024	        0.00
PROSYN-Clo1313_0061	        0.00	0.00000169	        0.00
PROSYN-Clo1313_0062	        0.00	0.00000008	        0.00
PROSYN-Clo1313_0063	        0.00	0.00000150	        0.00
PROSYN-Clo1313_0065	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0066	        0.00	0.00000061	        0.00
PROSYN-Clo1313_0068	        0.00	0.00000041	        0.00
PROSYN-Clo1313_0073	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0074	        0.00	0.00000006	        0.00
PROSYN-Clo1313_0075	        0.00	0.00000016	        0.00
PROSYN-Clo1313_0076	        0.00	0.00000014	        0.00
PROSYN-Clo1313_0077	        0.00	0.00000153	        0.00
PROSYN-Clo1313_0078	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0098	        0.00	0.00000012	        0.00
PROSYN-Clo1313_0099	        0.00	0.00000365	        0.00
PROSYN-Clo1313_0100	        0.00	0.00000304	        0.00
PROSYN-Clo1313_0101	        0.00	0.00003964	        0.00
PROSYN-Clo1313_0102	        0.00	0.00000326	        0.00
PROSYN-Clo1313_0114	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0122	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0138	        0.00	0.00000006	        0.00
PROSYN-Clo1313_0139	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0142	        0.00	0.00000010	        0.00
PROSYN-Clo1313_0144	        0.00	0.00000003	        0.00
PROSYN-Clo1313_0145	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0147	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0148	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0165	        0.00	0.00000027	        0.00
PROSYN-Clo1313_0168	        0.00	0.00000059	        0.00
PROSYN-Clo1313_0169	        0.00	0.00000014	        0.00
PROSYN-Clo1313_0172	        0.00	0.00000016	        0.00
PROSYN-Clo1313_0175	        0.00	0.00000033	        0.00
PROSYN-Clo1313_0177	        0.00	0.00000008	        0.00
PROSYN-Clo1313_0184	        0.00	0.00000040	        0.00
PROSYN-Clo1313_0185	        0.00	0.00000245	        0.00
PROSYN-Clo1313_0186	        0.00	0.00000041	        0.00
PROSYN-Clo1313_0188	        0.00	0.00000014	        0.00
PROSYN-Clo1313_0189	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0190	        0.00	0.00000106	        0.00
PROSYN-Clo1313_0191	        0.00	0.00000003	        0.00
PROSYN-Clo1313_0192	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0193	        0.00	0.00000085	        0.00
PROSYN-Clo1313_0194	        0.00	0.00000015	        0.00
PROSYN-Clo1313_0195	        0.00	0.00000128	        0.00
PROSYN-Clo1313_0196	        0.00	0.00000034	        0.00
PROSYN-Clo1313_0202	        0.00	0.00000009	        0.00
PROSYN-Clo1313_0213	        0.00	0.00000039	        0.00
PROSYN-Clo1313_0214	        0.00	0.00000014	        0.00
PROSYN-Clo1313_0217	        0.00	0.00000116	        0.00
PROSYN-Clo1313_0218	        0.00	0.00000478	        0.00
PROSYN-Clo1313_0234	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0239	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0245	        0.00	0.00000093	        0.00
PROSYN-Clo1313_0262	        0.00	0.00003601	     1000.00
PROSYN-Clo1313_0275	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0288	        0.00	0.00000018	        0.00
PROSYN-Clo1313_0295	        0.00	0.00000232	        0.00
PROSYN-Clo1313_0296	        0.00	0.00000735	        0.00
PROSYN-Clo1313_0304	        0.00	0.00001409	        0.00
PROSYN-Clo1313_0305	        0.00	0.00000430	        0.00
PROSYN-Clo1313_0306	        0.00	0.00022432	     1000.00
PROSYN-Clo1313_0309	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0310	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0311	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0313	        0.00	0.00000435	        0.00
PROSYN-Clo1313_0314	        0.00	0.00000452	        0.00
PROSYN-Clo1313_0315	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0316	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0317	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0346	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0349	        0.00	0.00000049	        0.00
PROSYN-Clo1313_0350	        0.00	0.00000043	        0.00
PROSYN-Clo1313_0365	        0.00	0.00000006	        0.00
PROSYN-Clo1313_0387	        0.00	0.00000210	        0.00
PROSYN-Clo1313_0388	        0.00	0.00000052	        0.00
PROSYN-Clo1313_0391	        0.00	0.00000003	        0.00
PROSYN-Clo1313_0397	        0.00	0.00000073	        0.00
PROSYN-Clo1313_0398	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0399	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0400	        0.00	0.00000134	        0.00
PROSYN-Clo1313_0403	        0.00	0.00000395	        0.00
PROSYN-Clo1313_0413	        0.00	0.00002106	        0.00
PROSYN-Clo1313_0415	        0.00	0.00004821	        0.00
PROSYN-Clo1313_0421	        0.00	0.00000022	        0.00
PROSYN-Clo1313_0422	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0423	        0.00	0.00000039	        0.00
PROSYN-Clo1313_0424	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0425	        0.00	0.00000031	        0.00
PROSYN-Clo1313_0426	        0.00	0.00000397	        0.00
PROSYN-Clo1313_0427	        0.00	0.00000012	        0.00
PROSYN-Clo1313_0428	        0.00	0.00000045	        0.00
PROSYN-Clo1313_0429	        0.00	0.00000148	        0.00
PROSYN-Clo1313_0430	        0.00	0.00000105	        0.00
PROSYN-Clo1313_0436	        0.00	0.00000084	        0.00
PROSYN-Clo1313_0444	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0445	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0446	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0447	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0448	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0449	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0450	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0451	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0452	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0453	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0454	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0455	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0456	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0457	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0458	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0459	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0460	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0461	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0462	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0463	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0464	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0466	        0.00	0.00000707	        0.00
PROSYN-Clo1313_0470	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0471	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0472	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0473	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0474	        0.00	0.00000866	        0.00
PROSYN-Clo1313_0475	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0476	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0486	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0487	        0.00	0.00000006	        0.00
PROSYN-Clo1313_0488	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0489	        0.00	0.00000457	        0.00
PROSYN-Clo1313_0492	        0.00	0.00000011	        0.00
PROSYN-Clo1313_0497	        0.00	0.00000024	        0.00
PROSYN-Clo1313_0498	        0.00	0.00000242	        0.00
PROSYN-Clo1313_0501	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0511	        0.00	0.00000052	        0.00
PROSYN-Clo1313_0512	        0.00	0.00000071	        0.00
PROSYN-Clo1313_0521	        0.00	0.00000079	        0.00
PROSYN-Clo1313_0531	        0.00	0.00000395	        0.00
PROSYN-Clo1313_0551	        0.00	0.00000006	        0.00
PROSYN-Clo1313_0554	        0.00	0.00000014	        0.00
PROSYN-Clo1313_0564	        0.00	0.00000005	        0.00
PROSYN-Clo1313_0565	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0566	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0567	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0568	        0.00	0.00000022	        0.00
PROSYN-Clo1313_0570	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0571	        0.00	0.00000017	        0.00
PROSYN-Clo1313_0572	        0.00	0.00000019	        0.00
PROSYN-Clo1313_0578	        0.00	0.00001279	        0.00
PROSYN-Clo1313_0579	        0.00	0.00000021	        0.00
PROSYN-Clo1313_0586	        0.00	0.00001590	        0.00
PROSYN-Clo1313_0613	        0.00	0.00000011	        0.00
PROSYN-Clo1313_0626	        0.00	0.00000011	        0.00
PROSYN-Clo1313_0636	        0.00	0.00000116	        0.00
PROSYN-Clo1313_0640	        0.00	0.00000089	        0.00
PROSYN-Clo1313_0641	        0.00	0.00000048	        0.00
PROSYN-Clo1313_0645	        0.00	0.00000324	        0.00
PROSYN-Clo1313_0648	        0.00	0.00000020	        0.00
PROSYN-Clo1313_0651	        0.00	0.00000010	        0.00
PROSYN-Clo1313_0652	        0.00	0.00000015	        0.00
PROSYN-Clo1313_0654	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0657	        0.00	0.00000037	        0.00
PROSYN-Clo1313_0658	        0.00	0.00000010	        0.00
PROSYN-Clo1313_0666	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0673	        0.00	0.00002039	        0.00
PROSYN-Clo1313_0677	        0.00	0.00000435	        0.00
PROSYN-Clo1313_0685	        0.00	0.00000207	        0.00
PROSYN-Clo1313_0700	        0.00	0.00000021	        0.00
PROSYN-Clo1313_0701	        0.00	0.00000045	        0.00
PROSYN-Clo1313_0702	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0703	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0704	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0707	        0.00	0.00000230	        0.00
PROSYN-Clo1313_0708	        0.00	0.00000092	        0.00
PROSYN-Clo1313_0709	        0.00	0.00000288	        0.00
PROSYN-Clo1313_0717	        0.00	0.00000063	        0.00
PROSYN-Clo1313_0718	        0.00	0.00000047	        0.00
PROSYN-Clo1313_0720	        0.00	0.00000504	        0.00
PROSYN-Clo1313_0728	        0.00	0.00000007	        0.00
PROSYN-Clo1313_0735	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0749	        0.00	0.00000286	        0.00
PROSYN-Clo1313_0793	        0.00	0.00000745	        0.00
PROSYN-Clo1313_0794	        0.00	0.00000022	        0.00
PROSYN-Clo1313_0795	        0.00	0.00000021	        0.00
PROSYN-Clo1313_0815	        0.00	0.00003295	        0.00
PROSYN-Clo1313_0822	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0830	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0836	        0.00	0.00000187	        0.00
PROSYN-Clo1313_0837	        0.00	0.00000152	        0.00
PROSYN-Clo1313_0849	        0.00	0.00000002	        0.00
PROSYN-Clo1313_0851	        0.00	0.00000018	        0.00
PROSYN-Clo1313_0853	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0857	        0.00	0.00000933	        0.00
PROSYN-Clo1313_0859	        0.00	0.00000026	        0.00
PROSYN-Clo1313_0864	        0.00	0.00000017	        0.00
PROSYN-Clo1313_0867	        0.00	0.00000322	        0.00
PROSYN-Clo1313_0871	        0.00	0.00000001	        0.00
PROSYN-Clo1313_0872	        0.00	0.00000078	        0.00
PROSYN-Clo1313_0873	        0.00	0.00000238	        0.00
PROSYN-Clo1313_0887	        0.00	0.00000057	        0.00
PROSYN-Clo1313_0892	        0.00	0.00000130	        0.00
PROSYN-Clo1313_0901	        0.00	0.00000514	        0.00
PROSYN-Clo1313_0905	        0.00	0.00001339	     1000.00
PROSYN-Clo1313_0908	        0.00	0.00000471	        0.00
PROSYN-Clo1313_0909	        0.00	0.00000015	        0.00
PROSYN-Clo1313_0910	        0.00	0.00000004	        0.00
PROSYN-Clo1313_0912	        0.00	0.00000014	        0.00
PROSYN-Clo1313_0922	        0.00	0.00000083	        0.00
PROSYN-Clo1313_0923	        0.00	0.00000185	        0.00
PROSYN-Clo1313_0930	        0.00	0.00000000	        0.00
PROSYN-Clo1313_0941	        0.00	0.00000065	        0.00
PROSYN-Clo1313_0942	        0.00	0.00000078	        0.00
